station,datetime,lon,lat,elev,precip
WEY,2005-08-25 12:35,-111.1000,44.6500,2031.00,
WEY,2005-08-25 23:35,-111.1000,44.6500,2031.00,
WEY,2005-08-26 02:46,-111.1000,44.6500,2031.00,
WEY,2005-08-26 12:05,-111.1000,44.6500,2031.00,
WEY,2005-08-26 14:34,-111.1000,44.6500,2031.00,
WEY,2005-08-28 23:44,-111.1000,44.6500,2031.00,
WEY,2005-08-30 00:08,-111.1000,44.6500,2031.00,
WEY,2005-08-30 02:44,-111.1000,44.6500,2031.00,
WEY,2005-08-30 12:10,-111.1000,44.6500,2031.00,
WEY,2005-08-30 14:58,-111.1000,44.6500,2031.00,
WEY,2005-08-31 00:35,-111.1000,44.6500,2031.00,
WEY,2005-08-31 03:08,-111.1000,44.6500,2031.00,
WEY,2005-08-31 11:58,-111.1000,44.6500,2031.00,
WEY,2005-09-01 01:15,-111.1000,44.6500,2031.00,
WEY,2005-09-01 12:15,-111.1000,44.6500,2031.00,
WEY,2005-09-02 00:34,-111.1000,44.6500,2031.00,
WEY,2005-09-02 11:58,-111.1000,44.6500,2031.00,
WEY,2005-09-02 14:46,-111.1000,44.6500,2031.00,
WEY,2005-09-03 23:48,-111.1000,44.6500,2031.00,
WEY,2005-09-04 17:45,-111.1000,44.6500,2031.00,
WEY,2005-09-04 21:05,-111.1000,44.6500,2031.00,
WEY,2005-09-05 00:25,-111.1000,44.6500,2031.00,
WEY,2005-09-05 14:48,-111.1000,44.6500,2031.00,
WEY,2005-09-05 18:15,-111.1000,44.6500,2031.00,
WEY,2005-09-05 20:36,-111.1000,44.6500,2031.00,
WEY,2005-09-06 00:28,-111.1000,44.6500,2031.00,
WEY,2005-09-06 12:20,-111.1000,44.6500,2031.00,
WEY,2005-09-06 15:15,-111.1000,44.6500,2031.00,
WEY,2005-09-07 02:46,-111.1000,44.6500,2031.00,
WEY,2005-09-07 14:44,-111.1000,44.6500,2031.00,
WEY,2005-09-08 11:56,-111.1000,44.6500,2031.00,
WEY,2005-09-08 14:58,-111.1000,44.6500,2031.00,
WEY,2005-09-09 00:20,-111.1000,44.6500,2031.00,
WEY,2005-09-09 12:45,-111.1000,44.6500,2031.00,
WEY,2005-09-10 12:10,-111.1000,44.6500,2031.00,
WEY,2005-09-10 14:52,-111.1000,44.6500,2031.00,
WEY,2005-09-10 17:38,-111.1000,44.6500,2031.00,
WEY,2005-09-11 00:18,-111.1000,44.6500,2031.00,
WEY,2005-09-11 02:58,-111.1000,44.6500,2031.00,
WEY,2005-09-11 14:48,-111.1000,44.6500,2031.00,
WEY,2005-09-12 14:58,-111.1000,44.6500,2031.00,
WEY,2005-09-12 23:55,-111.1000,44.6500,2031.00,
