station,datetime,lon,lat,elev,precip
3HT,2005-07-10 22:36,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-11 13:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-11 16:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-11 23:05,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-12 13:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-12 15:30,-109.8400,46.4200,1300.00,
3HT,2005-07-12 22:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-13 13:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-13 14:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-13 22:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-14 14:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-14 15:30,-109.8400,46.4200,1300.00,
3HT,2005-07-14 19:45,-109.8400,46.4200,1300.00,
3HT,2005-07-14 22:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-15 14:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-15 15:40,-109.8400,46.4200,1300.00,
3HT,2005-07-15 23:10,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-16 13:30,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-16 15:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-16 22:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-17 15:50,-109.8400,46.4200,1300.00,
3HT,2005-07-17 16:35,-109.8400,46.4200,1300.00,
3HT,2005-07-17 19:45,-109.8400,46.4200,1300.00,
3HT,2005-07-17 22:55,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-18 13:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-18 14:30,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-22 16:35,-109.8400,46.4200,1300.00,
3HT,2005-07-22 23:30,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-23 13:54,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-23 14:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-23 23:59,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-24 13:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-24 14:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-24 15:53,-109.8400,46.4200,1300.00,
3HT,2005-07-24 16:35,-109.8400,46.4200,1300.00,
3HT,2005-07-24 22:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-24 23:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-25 13:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-25 14:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-25 19:55,-109.8400,46.4200,1300.00,
3HT,2005-07-25 23:05,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-26 13:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-26 14:30,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-26 15:30,-109.8400,46.4200,1300.00,
3HT,2005-07-26 16:45,-109.8400,46.4200,1300.00,
3HT,2005-07-26 22:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-27 13:37,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-27 23:12,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-28 13:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-28 14:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-28 15:35,-109.8400,46.4200,1300.00,
3HT,2005-07-28 19:55,-109.8400,46.4200,1300.00,
3HT,2005-07-28 22:55,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-29 13:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-29 16:58,-109.8400,46.4200,1300.00,
3HT,2005-07-29 19:58,-109.8400,46.4200,1300.00,
3HT,2005-07-29 22:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-30 13:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-30 14:50,-109.8400,46.4200,1300.00,
3HT,2005-07-30 22:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-31 14:30,-109.8400,46.4200,1300.00,0.00
3HT,2005-07-31 15:45,-109.8400,46.4200,1300.00,
3HT,2005-07-31 22:40,-109.8400,46.4200,1300.00,0.00
3HT,2005-08-01 13:50,-109.8400,46.4200,1300.00,
3HT,2005-08-01 14:30,-109.8400,46.4200,1300.00,
3HT,2005-08-01 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-01 16:35,-109.8400,46.4200,1300.00,
3HT,2005-08-01 19:37,-109.8400,46.4200,1300.00,
3HT,2005-08-01 22:40,-109.8400,46.4200,1300.00,
3HT,2005-08-02 13:37,-109.8400,46.4200,1300.00,
3HT,2005-08-02 14:38,-109.8400,46.4200,1300.00,
3HT,2005-08-02 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-02 19:35,-109.8400,46.4200,1300.00,
3HT,2005-08-02 23:20,-109.8400,46.4200,1300.00,
3HT,2005-08-03 23:57,-109.8400,46.4200,1300.00,
3HT,2005-08-04 14:42,-109.8400,46.4200,1300.00,
3HT,2005-08-04 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-04 22:58,-109.8400,46.4200,1300.00,
3HT,2005-08-05 14:46,-109.8400,46.4200,1300.00,
3HT,2005-08-05 15:50,-109.8400,46.4200,1300.00,
3HT,2005-08-05 22:45,-109.8400,46.4200,1300.00,
3HT,2005-08-06 15:30,-109.8400,46.4200,1300.00,
3HT,2005-08-06 23:20,-109.8400,46.4200,1300.00,
3HT,2005-08-07 15:55,-109.8400,46.4200,1300.00,
3HT,2005-08-07 16:35,-109.8400,46.4200,1300.00,
3HT,2005-08-07 22:45,-109.8400,46.4200,1300.00,
3HT,2005-08-08 14:45,-109.8400,46.4200,1300.00,
3HT,2005-08-08 15:47,-109.8400,46.4200,1300.00,
3HT,2005-08-08 23:00,-109.8400,46.4200,1300.00,
3HT,2005-08-09 14:41,-109.8400,46.4200,1300.00,
3HT,2005-08-09 15:36,-109.8400,46.4200,1300.00,
3HT,2005-08-09 16:45,-109.8400,46.4200,1300.00,
3HT,2005-08-09 23:00,-109.8400,46.4200,1300.00,
3HT,2005-08-10 14:35,-109.8400,46.4200,1300.00,
3HT,2005-08-10 15:30,-109.8400,46.4200,1300.00,
3HT,2005-08-10 16:55,-109.8400,46.4200,1300.00,
3HT,2005-08-10 19:55,-109.8400,46.4200,1300.00,
3HT,2005-08-10 22:45,-109.8400,46.4200,1300.00,
3HT,2005-08-11 14:45,-109.8400,46.4200,1300.00,
3HT,2005-08-11 15:35,-109.8400,46.4200,1300.00,
3HT,2005-08-11 16:50,-109.8400,46.4200,1300.00,
3HT,2005-08-11 19:30,-109.8400,46.4200,1300.00,
3HT,2005-08-11 22:40,-109.8400,46.4200,1300.00,
3HT,2005-08-12 15:45,-109.8400,46.4200,1300.00,
3HT,2005-08-12 16:55,-109.8400,46.4200,1300.00,
3HT,2005-08-12 22:35,-109.8400,46.4200,1300.00,
3HT,2005-08-13 13:54,-109.8400,46.4200,1300.00,
3HT,2005-08-13 14:55,-109.8400,46.4200,1300.00,
3HT,2005-08-13 22:35,-109.8400,46.4200,1300.00,
3HT,2005-08-14 14:55,-109.8400,46.4200,1300.00,
3HT,2005-08-14 15:40,-109.8400,46.4200,1300.00,
3HT,2005-08-14 16:40,-109.8400,46.4200,1300.00,
3HT,2005-08-14 23:15,-109.8400,46.4200,1300.00,
3HT,2005-08-15 16:35,-109.8400,46.4200,1300.00,
3HT,2005-08-15 19:33,-109.8400,46.4200,1300.00,
3HT,2005-08-15 22:45,-109.8400,46.4200,1300.00,
3HT,2005-08-16 14:30,-109.8400,46.4200,1300.00,
