station,datetime,lon,lat,elev,precip
88M,2011-01-22 20:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 20:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 20:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 21:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 21:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 21:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 22:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 22:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 22:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 23:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 23:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 23:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 00:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 00:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 00:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 01:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 01:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 01:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 02:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 02:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 03:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 03:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 03:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 04:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 04:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 04:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 05:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 05:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 05:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 05:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 06:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 06:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 06:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 07:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 07:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 07:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 08:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 08:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 08:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 09:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 09:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 09:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 10:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-23 10:40,-115.0764,48.9738,813.00,0.00
